x	y
28.736908157606837	4.308281070355294
35.98048360636685	8.658889263560095
47.01923644453751	13.57876978157249
64.30145913925894	19.088927513918357
83.68837568710536	25.469850621029646
86.39782008426441	32.396672177646934
102.03512559947252	40.83875539195592
117.44417960493605	49.53086894579671
140.10225602087218	70.72362786400356
144.8698204779478	59.85279780784349
171.94028407128252	81.18424460843042
174.52514902396322	93.41901847613141
193.04339806867506	105.21125281558238
202.96876394725678	118.98111034055492
220.76520817058616	133.71289881805833
231.6146848938169	148.64710910615486
244.19917735391104	163.20535655725666
248.6130085942525	180.69619455224213
269.98119605668666	197.00150818212455
276.2144205730036	235.69307656102865
290.3210138965029	215.50606246068506
302.2339267468646	255.92578801971678
315.5705942589134	296.13836140348883
319.9855460054484	276.3753512659025
334.142855513104	319.0977559148718
340.6317347330941	340.0082331939609
351.6108805734566	362.1270030091965
396.5702831578673	461.4352823977327
398.7441255349875	410.4042201282832
401.7423943122882	387.35160749559327
406.5301919703079	486.5247190762407
452.8226544650877	434.1282214586588
466.16165989206445	511.9495395583241
484.5945860450217	541.3106295525713
484.75992444793013	598.2395285203921
514.3536130738971	568.0202477085884
533.443443144139	626.2568601995489
545.8146841047692	724.5765971635384
554.7753235429585	658.3173747131954
558.3504062849468	690.9942586676809
588.4403406503311	790.9104067323887
595.9277521294758	759.2617334136557
597.4775530942015	934.1126334208498
603.5017093390829	973.407486847656
623.8610440477497	827.5598855030395
640.0604323127732	861.1405075651714
643.2495825625597	1009.6390141378623
649.4433867943067	899.5719166489121
655.646226927799	1086.86338489482
673.6047167923078	1165.827899264559
676.7342644174149	1123.8227436579828
716.1743516071966	1203.6022697197577
722.4155570241197	1045.7266941770586
