x	y
28.736908157606837	47.878333226950055
35.98048360636685	54.381681857224464
47.01923644453751	60.468483080998226
64.30145913925894	68.87580574402982
83.68837568710536	79.68656973694192
86.39782008426441	86.58380379140553
102.03512559947252	98.54902141416375
117.44417960493605	108.64958023343362
140.10225602087218	120.75416718629306
144.8698204779478	114.67818264939143
171.94028407128252	129.90379468132204
174.52514902396322	135.91937749276593
193.04339806867506	147.3916490118203
202.96876394725678	158.91634839287457
220.76520817058616	164.12887969385721
231.6146848938169	171.10169069956675
244.19917735391104	181.89370127240431
248.6130085942525	194.23837476692398
269.98119605668666	203.75831896993904
276.2144205730036	224.48293650015245
290.3210138965029	215.10968661839593
302.2339267468646	234.58781645341122
315.5705942589134	246.68057159217594
319.9855460054484	240.91816449000027
334.142855513104	255.1634346493684
340.6317347330941	261.3298128589509
351.6108805734566	272.8613079738881
396.5702831578673	303.9249434125022
398.7441255349875	288.1441929185303
401.7423943122882	281.18016184046485
406.5301919703079	313.4538443298365
452.8226544650877	295.7077969569085
466.16165989206445	317.66287234818145
484.5945860450217	326.44824834914334
484.75992444793013	338.84630911102954
514.3536130738971	333.387668572018
533.443443144139	347.4255154068523
545.8146841047692	373.3025990738075
554.7753235429585	356.08395367716673
558.3504062849468	363.1028058015012
588.4403406503311	395.57814195385413
595.9277521294758	385.3774985812242
597.4775530942015	431.6744629760889
603.5017093390829	436.53704385503056
623.8610440477497	406.87944787097933
640.0604323127732	414.41532773615916
643.2495825625597	440.63453908438214
649.4433867943067	426.7300599501498
655.646226927799	457.3740494758493
673.6047167923078	466.84435777653187
676.7342644174149	461.3928992730788
716.1743516071966	471.66560417291066
722.4155570241197	450.80623284227016
